"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Transcript.ID"
"YAL015C"	501.098891697971	0.463205483774206	0.162900247013344	2.84349159848888	0.00446221858129511	0.0368803584929446	"YAL015C"
"YAL014C"	372.775381462668	0.338757187747688	0.18699403293639	1.81159357027678	0.0700490191678265	0.225064559726686	"YAL014C"
"YAL013W"	490.866551068605	0.456687712901107	0.177324667700188	2.57543250369009	0.0100114811140408	0.0653392240991875	"YAL013W"
"YAL011W"	267.927236868281	0.369235790402315	0.20476472200576	1.80321974794041	0.0713537102649566	0.227303229927491	"YAL011W"
"YAL010C"	510.453854647656	0.0419494639118365	0.149708057904809	0.280208457039165	0.779317578693158	0.877511883695069	"YAL010C"
"YAL009W"	320.628778073263	0.102866114501159	0.182444311585811	0.563821988238735	0.572875285900116	0.736363378696546	"YAL009W"
"YAL008W"	186.222407003818	0.28500875641472	0.226606942758531	1.25772296711324	0.208491963155253	0.419898927126924	"YAL008W"
"YAL007C"	907.235627241254	-0.0852255775396564	0.166962005003398	-0.510448934402304	0.609736981657827	0.762418974198912	"YAL007C"
"YAL005C"	11557.5399023533	-1.35670373602887	0.156590634388044	-8.66401583549915	4.55430082515346e-18	8.61047499755576e-16	"YAL005C"
"YAL004W"	2.19997384373534	-2.19525906665058	1.23594857187975	-1.77617347242193	0.0757043291976125	0.233440974335146	"YAL004W"
"YAL003W"	6410.83769404155	-0.265608241220742	0.160335097979559	-1.65658202457084	0.0976040090307807	0.272780560053487	"YAL003W"
"YAL002W"	557.355926275411	0.175740742450247	0.160358716338871	1.09592260690633	0.273112644844659	0.48455469246633	"YAL002W"
"YAL001C"	763.973093097976	0.313135463434922	0.156000705427423	2.00726953494837	0.044720971172286	0.1737823708796	"YAL001C"
"YAR002W"	1140.4965303068	0.21117884018969	0.151169516310885	1.39696709590175	0.162423466067829	0.365185225739557	"YAR002W"
"YAR002C-A"	841.063625100823	0.248979506989039	0.17452073883826	1.42664710593384	0.153681639034304	0.353660675601955	"YAR002C-A"
"YAR003W"	530.930079296292	0.19787440962809	0.161970085647655	1.22167256278755	0.221831475978866	0.432658258774174	"YAR003W"
"YAR007C"	914.295044637664	0.209045149222867	0.164177607558644	1.27328660912662	0.202916356728157	0.41332023058382	"YAR007C"
"YAR008W"	245.278636296175	0.180012440210932	0.178502153535953	1.00846088769834	0.313233255270176	0.52393224641286	"YAR008W"
"YAR009C"	91.4179829791935	-0.367799187776047	0.390776860582735	-0.941200016878116	0.346602368099541	0.556661621184556	"YAR009C"
"YAR010C"	5.82557456859305	0.500468753676276	0.700552531931742	0.714391470824116	0.474985144571872	0.663662846341761	"YAR010C"
"YAR014C"	1355.10293391074	0.378227063136803	0.130883970050229	2.88978904744143	0.00385500422421243	0.0331289425518256	"YAR014C"
"YAR015W"	363.299287754494	0.0518710240551323	0.222750907428106	0.232865601554839	0.815865770172432	0.897289203698093	"YAR015W"
"YAR018C"	337.440824762017	0.722320558230245	0.147451278867305	4.89870663570357	9.64695514583478e-07	3.07179361222634e-05	"YAR018C"
"YAR019C"	447.640186015111	0.345457411325742	0.164501097540225	2.100031042293	0.0357261105112901	0.149579909061111	"YAR019C"
"YAR019W-A"	8.84463766153635	1.24755900906355	0.591983488250105	2.10742197008115	0.0350810188672596	0.147931468001272	"YAR019W-A"
"YAR020C"	7.00648561007042	0.209756602469398	0.618413539029211	0.33918501008027	0.734470360884169	0.850602159906053	"YAR020C"
"YAR023C"	59.6139570424855	0.289908783879001	0.249742163930066	1.16083235332333	0.245710083048574	0.457539551383155	"YAR023C"
"YAR027W"	525.840100298227	-0.207591126203404	0.186799194924394	-1.11130632167567	0.26643651923281	0.477485814141487	"YAR027W"
"YAR028W"	226.743928221022	0.141804956863157	0.203025157807082	0.698460025323081	0.484889548914283	0.672223137243678	"YAR028W"
"YAR029W"	25.6004967090998	-0.221327413467252	0.361197194954121	-0.612760609880606	0.540034639731856	0.711345432261644	"YAR029W"
"YAR030C"	7.49759369351215	0.538641148866305	0.728209413430461	0.73967891506492	0.459494844930803	0.65149843258293	"YAR030C"
"YAR031W"	46.1255603436483	0.420279449313929	0.302195336506941	1.39075425243789	0.164299959895049	0.368153613838906	"YAR031W"
"YAR033W"	89.5355662589172	0.462048862936821	0.231067233766467	1.99962952516149	0.0455402833089973	0.176050296498041	"YAR033W"
"YAR035W"	5.37177279262394	1.62835422641114	0.756363338740764	2.15287302147949	0.0313286592928876	0.137898545978838	"YAR035W"
"YAR035C-A"	0.041318066090325	0	7.06755688691924	0	1	NA	"YAR035C-A"
"YAR042W"	743.061892064309	0.63392059720055	0.198731728633988	3.18983084159685	0.00142356092535547	0.0156307506323059	"YAR042W"
"YAR047C"	0	NA	NA	NA	NA	NA	"YAR047C"
"YAR050W"	27.8339739747962	0.451198987638336	0.368138740699059	1.22562213034563	0.220340905899834	0.431411806049836	"YAR050W"
"YAR053W"	1.49252877732584	1.45171506832878	1.71208228392651	0.847923655280981	0.396480489597866	NA	"YAR053W"
"YAR060C"	0	NA	NA	NA	NA	NA	"YAR060C"
"YAR064W"	0.344382273451718	-0.899881993782708	3.03465960606767	-0.2965347388496	0.766821741479981	NA	"YAR064W"
"YAR066W"	0.0402322325024314	0	7.06755688691924	0	1	NA	"YAR066W"
"YAR068W"	0.270705086289648	0.956477049970214	3.31791315919758	0.288276698056055	0.773134942645003	NA	"YAR068W"
"YAR069C"	0	NA	NA	NA	NA	NA	"YAR069C"
"YAR070C"	0.443515094529155	1.02370372115424	2.62585395174525	0.389855544126455	0.696643368607848	NA	"YAR070C"
"YAR071W"	13.1928632402149	-1.36341051996739	0.511912990435751	-2.66336378533161	0.00773637266950863	0.054639622854528	"YAR071W"
"YAR073W"	11.6699136353286	0.344023434968532	0.50106027861281	0.686590914612039	0.492340555356259	0.679603971910623	"YAR073W"
"YAR075W"	3.38710527594721	2.18996923036812	0.999271413907348	2.19156597485853	0.0284108610390486	0.130019447266448	"YAR075W"
"Q0010"	2.63104540085057	0.528079392432525	0.895909322549888	0.589433974109717	0.555570191557521	0.723149668442987	"Q0010"
"Q0017"	0	NA	NA	NA	NA	NA	"Q0017"
"Q0032"	0.616500243797839	0.324018996285022	2.25957298845944	0.14339833142807	0.885975600684315	NA	"Q0032"
"Q0045"	75.2078401415473	0.4866276294987	0.26361176564942	1.84600117638858	0.0648920346213237	0.215286721049156	"Q0045"
"Q0070"	2.23786943075151	1.87846651583374	1.57522780803252	1.19250466901037	0.233063421095681	0.445789977119466	"Q0070"
"Q0065"	31.6203862831875	0.0958732068153014	0.373427988577837	0.25673813893925	0.797380927489217	0.887119273870865	"Q0065"
"Q0060"	50.1470073365792	0.418128865520224	0.321088289443925	1.30222396539082	0.192839834972184	0.402442566947815	"Q0060"
"Q0055"	951.392445515259	0.722126246340762	0.25331836588845	2.8506667639675	0.00436276658666446	0.0363063794351031	"Q0055"
"Q0050"	1599.02325506786	0.536172562774591	0.31565890971834	1.69858206522038	0.0893979580534817	0.26002771453056	"Q0050"
"Q0075"	22.003940213444	1.15295848014574	0.403548935112451	2.85704750980068	0.00427601829207598	0.0357058918584415	"Q0075"
"Q0080"	0.0611749740739187	1.02368168254133	7.06755688691924	0.144842368999673	0.884835329307575	NA	"Q0080"
"Q0085"	20.8037926315986	-0.249265676275392	0.444062558982045	-0.561330090171981	0.574572532458544	0.737693246098905	"Q0085"
"Q0092"	0.106620323215271	-0.89986608671266	6.67545696359216	-0.134802170341374	0.892768289818215	NA	"Q0092"
"Q0105"	29.0858334341772	-0.447754734593613	0.385393432666361	-1.16181205137774	0.245311817715609	0.45707930310423	"Q0105"
"Q0120"	43.7366250418396	-0.0223422135709605	0.464833814717562	-0.0480649489420984	0.96166448059535	0.97744326471075	"Q0120"
"Q0115"	1.97604420646155	3.44861297506484	1.5790347646749	2.1840006643393	0.0289621992436743	NA	"Q0115"
"Q0110"	24.1450054148406	0.126945958703701	0.438394112296312	0.289570400566643	0.772144914151219	0.872990747457777	"Q0110"
"Q0130"	235.847086556858	-0.137725134684951	0.332495553121272	-0.414216471143957	0.678715580124976	0.812310437142652	"Q0130"
"Q0140"	5.6225335771392	0.738801943661982	0.686866113758058	1.07561274149887	0.282100486611456	0.494138836570143	"Q0140"
"Q0142"	0.77129399549937	1.32594458984559	2.05130595960383	0.646390453670635	0.518026521238555	NA	"Q0142"
"Q0143"	0.705820154764077	1.46382141079973	2.02119332134037	0.724236219932185	0.468920725694641	NA	"Q0143"
"Q0144"	0.0591232714843149	1.02368168254133	7.06755688691924	0.144842368999672	0.884835329307575	NA	"Q0144"
"Q0160"	384.468843909328	0.0949188844776093	0.266248350159218	0.356505061612015	0.7214623621648	0.841659716756082	"Q0160"
"Q0182"	17.4544647634975	-0.102596396424397	0.414299213879059	-0.247638404774639	0.804414193323589	0.890359654154357	"Q0182"
"Q0250"	141.926745055144	0.286885997522116	0.305476042872308	0.939144015434419	0.347656808253906	0.557435445986078	"Q0250"
"Q0255"	11.1414634831618	0.514616819245352	0.521216517089553	0.987337895811412	0.323477018768403	0.533979799058346	"Q0255"
"Q0275"	120.011290229063	0.198250946733678	0.321346578537373	0.616938097290559	0.537275556950208	0.710522803300883	"Q0275"
"Q0297"	16.0065765325596	0.324772229898899	0.445749734797943	0.728597696297267	0.46624778809989	0.65555422973951	"Q0297"
"YER054C"	99.4077619439416	0.803123829668848	0.234164382519748	3.42974375960494	0.000604151496129817	0.00764668734641295	"YER054C"
"YER114C"	679.135962712058	0.354290731452097	0.166377782173086	2.12943535383541	0.0332182580658759	0.142836148755188	"YER114C"
"YER169W"	361.061451415927	0.72758158633026	0.182808664474557	3.98001696703782	6.89103497346976e-05	0.00126335641180279	"YER169W"
"YEL077C"	71.1030992749718	0.230314925021819	0.237194368245852	0.970996599645643	0.331549971861121	0.54168980009716	"YEL077C"
"YEL077W-A"	0.718108425894388	0.0619104169988767	2.12306345276681	0.0291608886763107	0.976736274272929	NA	"YEL077W-A"
"YEL076C-A"	0	NA	NA	NA	NA	NA	"YEL076C-A"
"YEL076C"	0.0376661959359807	0	7.06755688691924	0	1	NA	"YEL076C"
"YEL075W-A"	0.576881499280631	-0.899883380910326	2.47513367702237	-0.363569608083916	0.716179425040424	NA	"YEL075W-A"
"YEL075C"	2.30294904314777	1.84142634955782	1.21871713321539	1.51095467469101	0.130799999284793	0.322338083777188	"YEL075C"
"YEL074W"	6.81026269829497	0.823424651751479	0.635087441756418	1.29655319505955	0.194784965721191	0.405104517914475	"YEL074W"
"YEL073C"	56.1086446158326	0.615686120884361	0.312585604531626	1.96965603008781	0.0488778054776026	0.183329648567573	"YEL073C"
"YEL072W"	295.716022274986	-0.52579780249834	0.17594698205648	-2.98838773108114	0.00280453515641077	0.0259440943368274	"YEL072W"
"YEL071W"	4064.00865009148	-0.588654286679026	0.158645001429922	-3.71051266269522	0.000206839949652306	0.0031206526069737	"YEL071W"
"YEL070W"	16.4948574897994	1.12041471854648	0.550815522681495	2.03410156832916	0.041941355887578	0.167157577812811	"YEL070W"
"YEL069C"	0.847265795462297	-1.81240151015344	1.84394452283941	-0.982893730101273	0.325659743995324	NA	"YEL069C"
"YEL068C"	76.1225523710785	0.157360660087174	0.257092832795785	0.612077195524815	0.540486684638051	0.711382078097248	"YEL068C"
"YEL067C"	31.4540481161135	0.664829568987604	0.343037103598038	1.93806897858674	0.0526148075415382	0.190714440163412	"YEL067C"
"YEL066W"	75.2905034569187	0.635874287993445	0.234244205350064	2.71457851878628	0.0066360167187899	0.0491406378808799	"YEL066W"
"YEL065W"	711.810765030211	-0.609783638708242	0.14728550792817	-4.14014689758635	3.47083487505461e-05	0.000704649362217463	"YEL065W"
"YEL064C"	400.863751805024	0.204363919703944	0.16720180099755	1.22225908144936	0.221609667809638	0.432658258774174	"YEL064C"
"YEL063C"	831.854596472547	0.0337173688626485	0.139510907089115	0.241682672460232	0.809026056975741	0.893018966242481	"YEL063C"
"YEL062W"	438.025015414409	0.0255436919124126	0.164879573756949	0.154923325736315	0.876881764380913	0.931925889870298	"YEL062W"
"YEL061C"	596.004108572395	-0.134231178282743	0.1786218683638	-0.751482332551542	0.452362429529385	0.645622245494877	"YEL061C"
"YEL060C"	1092.05627509178	-0.538370685636596	0.160820836088675	-3.34764262349528	0.000815020381154637	0.00980292903774464	"YEL060C"
"YEL059C-A"	46.0039815126158	0.551609603820605	0.308093888266326	1.79039450254779	0.0733905134706287	0.230430256136014	"YEL059C-A"
"YEL059W"	4.30332499619459	-0.189864691172372	0.865555232066881	-0.219355951114743	0.826372780319494	0.901627555353273	"YEL059W"
"YEL058W"	1398.59210043446	0.10958547275322	0.166979073938098	0.656282671646903	0.511642264815319	0.69202676104017	"YEL058W"
"YEL057C"	44.7408316912145	-0.0941483783917271	0.303054442052342	-0.310664901507916	0.756055382346081	0.863370151603207	"YEL057C"
"YEL056W"	883.328991578553	0.0193903291455491	0.151310667003243	0.128149122131181	0.898030962643002	0.944350841878762	"YEL056W"
"YEL055C"	1657.92869232605	0.204130300071445	0.149167660889627	1.36846216434597	0.171167457344018	0.376021465842886	"YEL055C"
"YEL054C"	2098.76563038068	0.133377408023833	0.170015114787919	0.784503237786896	0.432744882838586	0.631372653275667	"YEL054C"
"YEL053W-A"	1.57945420773936	-1.52275521183787	1.41875015987727	-1.07330751735006	0.283133163459952	NA	"YEL053W-A"
"YEL053C"	1115.4751273141	-0.0364167299661479	0.138674020473594	-0.262606722165975	0.792853718330384	0.885273458961917	"YEL053C"
"YEL052W"	942.321005171538	-0.319838722863701	0.154694171781648	-2.06755509389943	0.038681878460701	0.158232160031941	"YEL052W"
"YEL051W"	1061.06642062516	0.147773098217748	0.177780017651227	0.831213204780147	0.405853196467818	0.608316277796674	"YEL051W"
"YEL050W-A"	2.50325693621146	-1.2969941117487	1.12716524232126	-1.15066900845674	0.249868431054099	0.461099979801819	"YEL050W-A"
"YEL050C"	1027.65618367263	0.246338263985181	0.167650778112867	1.46935353809894	0.141736922424234	0.338134219505764	"YEL050C"
"YEL049W"	12.6530686038244	1.26048878548673	0.585307204831801	2.15355077655153	0.0312754180175407	0.137831146259062	"YEL049W"
"YEL048C"	111.244439161525	0.172510341724721	0.225433217175569	0.765239230873277	0.444129102793196	0.640214694281352	"YEL048C"
"YEL047C"	809.490959298412	0.374809512367605	0.156669091388426	2.39236411627836	0.0167402255737344	0.0914890376884311	"YEL047C"
"YEL046C"	4923.29676612063	-0.43471575639015	0.145081560206531	-2.99635429734357	0.00273228775321081	0.0255097853501935	"YEL046C"
"YEL045C"	19.9289551212947	-0.329676211781801	0.40489849030368	-0.814219414684749	0.415519265205778	0.617208827521472	"YEL045C"
"YEL044W"	196.032999791621	-0.262016528803572	0.212057262824183	-1.2355932794474	0.216609784059573	0.427147716284361	"YEL044W"
"YEL043W"	586.676590494434	0.323273473956491	0.184581858793503	1.75138269854648	0.0798800111862206	0.241757912794715	"YEL043W"
"YEL042W"	860.817052078582	0.409657416245744	0.177472181821256	2.30829086587968	0.0209829641361651	0.106947711056275	"YEL042W"
"YEL041W"	119.346389197868	-0.312473428652049	0.224726607972371	-1.39046030851169	0.164389144048188	0.368217075709566	"YEL041W"
"YEL040W"	2431.06218804448	0.107063416206115	0.168964031091146	0.633646199813736	0.526311742981667	0.701822230709885	"YEL040W"
"YEL039C"	90.282466241988	0.749946512214608	0.381494612317299	1.96581154228951	0.0493203840219422	0.184304091002316	"YEL039C"
"YEL038W"	215.636865345039	0.536509919056608	0.214332373492671	2.50316790839324	0.012308713346478	0.0755250666797076	"YEL038W"
"YEL037C"	1114.46062006256	0.135105332458438	0.171230704736996	0.789025149817342	0.430097307394584	0.629893175922836	"YEL037C"
"YEL036C"	1178.24069556392	0.511824786052751	0.142121541832524	3.60131743191953	0.000316608719794233	0.00440340863162094	"YEL036C"
"YEL035C"	1.54416980863794	-0.0395780478998206	1.1817480980334	-0.0334911035318644	0.973282960206846	NA	"YEL035C"
"YEL034C-A"	8.85466364338554	0.145576466816893	0.519206611540806	0.280382536703217	0.779184033640069	0.877511883695069	"YEL034C-A"
"YEL034W"	6875.22683592015	-0.776245141758193	0.167900471876813	-4.6232457424403	3.77781726233261e-06	0.000103889974714147	"YEL034W"
"YEL033W"	433.19935704446	-0.714207836791684	0.172303834649681	-4.14504899582632	3.39741058958353e-05	0.000694403177938525	"YEL033W"
"YEL032W"	814.658270945485	0.379125222324172	0.170133626279191	2.22839676444692	0.0258540686704933	0.12239210912088	"YEL032W"
"YEL032C-A"	0.0398928850884148	1.02368168254133	7.06755688691924	0.144842368999672	0.884835329307575	NA	"YEL032C-A"
"YEL031W"	2376.34300952325	0.187846319525138	0.163379680540605	1.14975325513905	0.250245513125339	0.461440217741025	"YEL031W"
"YEL030C-A"	3.19938867625556	1.60886549879876	0.995481905120189	1.61616749689138	0.106058104108837	0.285940966960099	"YEL030C-A"
"YEL030W"	154.346155637487	0.528643260439827	0.207373797456215	2.54922881735551	0.0107961438874877	0.0693001243812535	"YEL030W"
"YEL029C"	803.265711835015	0.288910355803468	0.178506005895617	1.6184909541498	0.105556834723456	0.285097700927192	"YEL029C"
"YEL028W"	59.7686429193691	0.376432660158141	0.241916267461523	1.55604525527831	0.119697331407789	0.306721243124574	"YEL028W"
"YEL027W"	2584.66690608474	-0.193248786231845	0.174789618245301	-1.10560791980585	0.268896260391355	0.480042890292434	"YEL027W"
"YEL026W"	1265.58665247392	0.00311339067365187	0.189460552394856	0.0164329230243308	0.986889014516529	0.992301568526675	"YEL026W"
"YEL025C"	732.959335665498	0.454325999551352	0.160120035246495	2.83740881552983	0.00454813358243278	0.0374880220350386	"YEL025C"
"YEL024W"	1340.23827213397	1.06632497358221	0.172846176871819	6.16921353356275	6.86304932814743e-10	3.88050919955999e-08	"YEL024W"
"YEL023C"	161.20162424281	0.257417543901332	0.187746116313608	1.37109384181	0.170345704435264	0.375169825931324	"YEL023C"
"YEL022W"	1253.72916558827	0.0540554104710653	0.159178262327049	0.339590404373197	0.734165005348122	0.850411311957905	"YEL022W"
"YEL021W"	697.999411284923	0.0567031130306225	0.164512852564775	0.344672845596038	0.730340334638935	0.848417631445	"YEL021W"
"YEL020C-B"	4.41045637112185	-0.289621650648055	0.755666596656435	-0.383266445717636	0.701522215671035	0.826968553061198	"YEL020C-B"
